Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
5/13/15 15:50,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Wednesday,INGLESIDE,"ARREST, BOOKED",400 Block of EDINBURGH ST,-122.4313713,37.72196757
5/13/15 15:46,NON-CRIMINAL,AIDED CASE,Wednesday,TENDERLOIN,NONE,0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441
5/13/15 15:46,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,SOUTHERN,JUVENILE BOOKED,7TH ST / MARKET ST,-122.4125153,37.78047775
5/13/15 15:46,SECONDARY CODES,JUVENILE INVOLVED,Wednesday,SOUTHERN,JUVENILE BOOKED,7TH ST / MARKET ST,-122.4125153,37.78047775
5/13/15 15:45,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,CENTRAL,NONE,800 Block of BAY ST,-122.4210243,37.80472956
5/13/15 15:40,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Wednesday,PARK,NONE,1700 Block of MCALLISTER ST,-122.4408795,37.77753219
5/13/15 15:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,CENTRAL,NONE,HYDE ST / LOMBARD ST,-122.4196161,37.80199424
5/13/15 15:24,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,BAYVIEW,NONE,1600 Block of 20TH ST,-122.3977468,37.75999239
5/13/15 15:23,MISSING PERSON,MISSING JUVENILE,Wednesday,MISSION,NONE,900 Block of POTRERO AV,-122.4066049,37.75715804
5/13/15 15:22,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,BAYVIEW,NONE,1200 Block of CONNECTICUT ST,-122.3962703,37.7504525
5/13/15 15:22,ASSAULT,SHOOTING INTO INHABITED DWELLING OR OCCUPIED VEHICLE,Wednesday,BAYVIEW,NONE,1200 Block of CONNECTICUT ST,-122.3962703,37.7504525
5/13/15 15:15,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,TENDERLOIN,NONE,0 Block of POWELL ST,-122.4078454,37.78509432
5/13/15 15:15,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Wednesday,NORTHERN,NONE,1500 Block of FRANKLIN ST,-122.4238031,37.78896574
5/13/15 15:00,VEHICLE THEFT,STOLEN TRUCK,Wednesday,NORTHERN,NONE,2000 Block of CALIFORNIA ST,-122.4280877,37.78958206
5/13/15 15:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,BAYVIEW,"ARREST, BOOKED",1600 Block of UNDERWOOD AV,-122.3920652,37.7299736
5/13/15 15:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,TENDERLOIN,NONE,8TH ST / MARKET ST,-122.4147438,37.77871926
5/13/15 15:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,NORTHERN,NONE,FRANKLIN ST / HAYES ST,-122.4213327,37.77709027
5/13/15 15:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,TENDERLOIN,NONE,HYDE ST / MCALLISTER ST,-122.415318,37.78071793
5/13/15 15:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,CENTRAL,NONE,BEACH ST / POLK ST,-122.4238488,37.80622143
5/13/15 15:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,NORTHERN,NONE,POST ST / WEBSTER ST,-122.4313698,37.78537304
5/13/15 15:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,SOUTHERN,NONE,MISSION ST / 5TH ST,-122.406482,37.78273179
5/13/15 14:45,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Wednesday,SOUTHERN,NONE,800 Block of FOLSOM ST,-122.4023437,37.78116668
5/13/15 14:40,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Wednesday,TENDERLOIN,NONE,0 Block of GROVE ST,-122.4156425,37.77883232
5/13/15 14:33,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,SOUTHERN,NONE,1000 Block of MISSION ST,-122.4097952,37.78003563
5/13/15 14:31,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Wednesday,PARK,"ARREST, BOOKED",1600 Block of HAIGHT ST,-122.449123,37.76978409
5/13/15 14:31,DRUG/NARCOTIC,SALE OF MARIJUANA,Wednesday,PARK,"ARREST, BOOKED",1600 Block of HAIGHT ST,-122.449123,37.76978409
5/13/15 14:30,WARRANTS,WARRANT ARREST,Wednesday,NORTHERN,"ARREST, BOOKED",300 Block of MCALLISTER ST,-122.4177779,37.78030899
5/13/15 14:30,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,NORTHERN,"ARREST, BOOKED",300 Block of MCALLISTER ST,-122.4177779,37.78030899
5/13/15 14:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,RICHMOND,NONE,400 Block of JOHNFKENNEDY DR,-122.4652087,37.77261005
5/13/15 14:30,BURGLARY,"BURGLARY, HOT PROWL, ATTEMPTED FORCIBLE ENTRY",Wednesday,INGLESIDE,NONE,700 Block of MIRAMAR AV,-122.4583428,37.72977527
5/13/15 14:30,WARRANTS,WARRANT ARREST,Wednesday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.4034048,37.77542071
5/13/15 14:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,RICHMOND,NONE,700 Block of 45TH AV,-122.5058834,37.77436883
5/13/15 14:27,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,MISSION,NONE,3100 Block of 24TH ST,-122.4146345,37.75252762
5/13/15 14:15,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,TARAVAL,NONE,1700 Block of OCEAN AV,-122.4607094,37.7249317
5/13/15 14:15,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,TENDERLOIN,"ARREST, BOOKED",0 Block of OFARRELL ST,-122.4058954,37.78673422
5/13/15 14:09,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Wednesday,SOUTHERN,"ARREST, BOOKED",6TH ST / NATOMA ST,-122.4076931,37.78016307
5/13/15 14:09,OTHER OFFENSES,PAROLE VIOLATION,Wednesday,SOUTHERN,"ARREST, BOOKED",6TH ST / NATOMA ST,-122.4076931,37.78016307
5/13/15 14:05,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,NORTHERN,NONE,3600 Block of LYON ST,-122.4482784,37.80427189
5/13/15 14:03,OTHER OFFENSES,PAROLE VIOLATION,Wednesday,INGLESIDE,"ARREST, BOOKED",29TH ST / SAN JOSE AV,-122.4226722,37.74394327
5/13/15 14:03,WARRANTS,ENROUTE TO PAROLE OFFICER,Wednesday,INGLESIDE,"ARREST, BOOKED",29TH ST / SAN JOSE AV,-122.4226722,37.74394327
5/13/15 14:03,ASSAULT,THREATS AGAINST LIFE,Wednesday,INGLESIDE,"ARREST, BOOKED",29TH ST / SAN JOSE AV,-122.4226722,37.74394327
5/13/15 14:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,INGLESIDE,NONE,0 Block of ATHENS ST,-122.4242765,37.727293
5/13/15 14:00,NON-CRIMINAL,FOUND PROPERTY,Wednesday,BAYVIEW,NONE,1200 Block of 3RD ST,-122.3895176,37.77246824
5/13/15 14:00,TRESPASS,TRESPASSING,Wednesday,CENTRAL,"ARREST, BOOKED",300 Block of CLAY ST,-122.3997397,37.79503259
5/13/15 14:00,ASSAULT,BATTERY,Wednesday,TENDERLOIN,NONE,0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441
5/13/15 14:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,RICHMOND,NONE,400 Block of JOHNFKENNEDY DR,-122.4652087,37.77261005
5/13/15 14:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,RICHMOND,NONE,1000 Block of POINTLOBOS AV,-122.5136421,37.77846922
5/13/15 14:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,NORTHERN,NONE,1900 Block of SUTTER ST,-122.4318638,37.78620867
5/13/15 14:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Wednesday,INGLESIDE,NONE,100 Block of MELROSE AV,-122.4450699,37.7337501
5/13/15 14:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,INGLESIDE,NONE,100 Block of APPLETON AV,-122.4230713,37.73854905
5/13/15 14:00,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Wednesday,TARAVAL,NONE,200 Block of CRESTLAKE DR,-122.4845457,37.73511269
5/13/15 13:58,ROBBERY,ROBBERY OF A CHAIN STORE WITH A DANGEROUS WEAPON,Wednesday,CENTRAL,JUVENILE BOOKED,300 Block of BAY ST,-122.4128038,37.80577399
5/13/15 13:58,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Wednesday,CENTRAL,JUVENILE BOOKED,300 Block of BAY ST,-122.4128038,37.80577399
5/13/15 13:47,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / HYDE ST,-122.4155082,37.78165428
5/13/15 13:41,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,SOUTHERN,"ARREST, BOOKED",HARRISON ST / 2ND ST,-122.3951632,37.7843097
5/13/15 13:40,WARRANTS,WARRANT ARREST,Wednesday,TENDERLOIN,"ARREST, BOOKED",200 Block of GOLDEN GATE AV,-122.4142634,37.78175698
5/13/15 13:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,CENTRAL,NONE,LEAVENWORTH ST / LOMBARD ST,-122.4179701,37.80220232
5/13/15 13:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,TARAVAL,NONE,25TH AV / NORIEGA ST,-122.4828987,37.75395503
5/13/15 13:30,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,TARAVAL,NONE,25TH AV / NORIEGA ST,-122.4828987,37.75395503
5/13/15 13:19,WARRANTS,WARRANT ARREST,Wednesday,NORTHERN,"ARREST, BOOKED",400 Block of GOLDEN GATE AV,-122.417982,37.78128537
5/13/15 13:19,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,MISSION,"ARREST, BOOKED",17TH ST / MISSION ST,-122.4195157,37.76342923
5/13/15 13:19,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,MISSION,"ARREST, BOOKED",17TH ST / MISSION ST,-122.4195157,37.76342923
5/13/15 13:19,OTHER OFFENSES,PAROLE VIOLATION,Wednesday,MISSION,"ARREST, BOOKED",17TH ST / MISSION ST,-122.4195157,37.76342923
5/13/15 13:19,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Wednesday,MISSION,"ARREST, BOOKED",17TH ST / MISSION ST,-122.4195157,37.76342923
5/13/15 13:14,ROBBERY,ROBBERY OF A BANK WITH A DANGEROUS WEAPON,Wednesday,NORTHERN,NONE,2300 Block of FILLMORE ST,-122.4342252,37.79116853
5/13/15 13:05,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Wednesday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
5/13/15 13:00,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Wednesday,NORTHERN,NONE,2300 Block of FILLMORE ST,-122.4343619,37.79115119
5/13/15 13:00,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Wednesday,INGLESIDE,NONE,200 Block of STILLINGS AV,-122.4448541,37.73449811
5/13/15 13:00,ASSAULT,THREATS AGAINST LIFE,Wednesday,SOUTHERN,NONE,500 Block of MISSION ST,-122.3995453,37.78812918
5/13/15 13:00,LARCENY/THEFT,THEFT OF ANIMALS (GENERAL),Wednesday,NORTHERN,NONE,2300 Block of FILLMORE ST,-122.4343619,37.79115119
5/13/15 12:59,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,TENDERLOIN,"ARREST, BOOKED",MASON ST / EDDY ST,-122.4093131,37.78434785
5/13/15 12:45,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,RICHMOND,NONE,GEARY BL / 27TH AV,-122.4868783,37.77999237
5/13/15 12:37,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,NORTHERN,NONE,IVY ST / GOUGH ST,-122.4230767,37.77735026
5/13/15 12:35,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,SOUTHERN,NONE,4TH ST / MISSION ST,-122.4042702,37.78447885
5/13/15 12:30,WARRANTS,WARRANT ARREST,Wednesday,TARAVAL,NONE,1800 Block of IRVING ST,-122.477696,37.76359154
5/13/15 12:30,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Wednesday,BAYVIEW,"ARREST, BOOKED",700 Block of KIRKWOOD AV,-122.3740193,37.72920336
5/13/15 12:30,SECONDARY CODES,DOMESTIC VIOLENCE,Wednesday,BAYVIEW,"ARREST, BOOKED",700 Block of KIRKWOOD AV,-122.3740193,37.72920336
5/13/15 12:30,NON-CRIMINAL,LOST PROPERTY,Wednesday,CENTRAL,NONE,300 Block of STOCKTON ST,-122.4068865,37.78873458
5/13/15 12:30,FRAUD,"CREDIT CARD, THEFT BY USE OF",Wednesday,CENTRAL,NONE,300 Block of STOCKTON ST,-122.4068865,37.78873458
5/13/15 12:30,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Wednesday,BAYVIEW,"ARREST, BOOKED",700 Block of KIRKWOOD AV,-122.3740193,37.72920336
5/13/15 12:30,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Wednesday,TARAVAL,NONE,1600 Block of LINCOLN WY,-122.4756555,37.76541405
5/13/15 12:23,NON-CRIMINAL,FOUND PROPERTY,Wednesday,BAYVIEW,NONE,7TH ST / IRWIN ST,-122.3974262,37.76844016
5/13/15 12:21,KIDNAPPING,FALSE IMPRISONMENT,Wednesday,INGLESIDE,"ARREST, BOOKED",1500 Block of DOLORES ST,-122.4243477,37.74504562
5/13/15 12:21,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Wednesday,INGLESIDE,"ARREST, BOOKED",1500 Block of DOLORES ST,-122.4243477,37.74504562
5/13/15 12:20,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,NORTHERN,NONE,1500 Block of CALIFORNIA ST,-122.4198886,37.79073538
5/13/15 12:00,NON-CRIMINAL,AIDED CASE,Wednesday,RICHMOND,UNFOUNDED,100 Block of FUNSTON AV,-122.4720483,37.78539022
5/13/15 12:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,RICHMOND,UNFOUNDED,100 Block of FUNSTON AV,-122.4720483,37.78539022
5/13/15 12:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,NORTHERN,NONE,600 Block of VANNESS AV,-122.4206914,37.78148325
5/13/15 12:00,NON-CRIMINAL,LOST PROPERTY,Wednesday,CENTRAL,NONE,700 Block of VALLEJO ST,-122.4097917,37.79850835
5/13/15 12:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,INGLESIDE,NONE,200 Block of BLYTHDALE AV,-122.4205298,37.71100233
5/13/15 12:00,VEHICLE THEFT,STOLEN TRUCK,Wednesday,SOUTHERN,NONE,600 Block of 8TH ST,-122.4046854,37.77062903
5/13/15 11:40,NON-CRIMINAL,FOUND PROPERTY,Wednesday,PARK,NONE,900 Block of PAGE ST,-122.4364041,37.77225454
5/13/15 11:30,SUSPICIOUS OCC,SUSPICIOUS PERSON,Wednesday,SOUTHERN,NONE,0 Block of 6TH ST,-122.4090112,37.78113406
5/13/15 11:30,LARCENY/THEFT,PETTY THEFT BICYCLE,Wednesday,NORTHERN,NONE,500 Block of LARKIN ST,-122.4173673,37.78286262
5/13/15 11:30,MISSING PERSON,MISSING ADULT,Wednesday,SOUTHERN,NONE,0 Block of DORE ST,-122.413046,37.77386178
5/13/15 11:22,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,CENTRAL,NONE,700 Block of COLUMBUS AV,-122.4120043,37.80148647
5/13/15 11:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,INGLESIDE,"ARREST, BOOKED",5300 Block of DIAMONDHEIGHTS BL,-122.4362669,37.74277156
5/13/15 11:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,NORTHERN,NONE,POLK ST / WILLOW ST,-122.4192748,37.78356805
5/13/15 10:30,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,TARAVAL,NONE,1800 Block of 29TH AV,-122.4871859,37.75281498
5/13/15 10:30,MISSING PERSON,MISSING ADULT,Wednesday,CENTRAL,NONE,1000 Block of BUSH ST,-122.4145769,37.78947681
5/13/15 10:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,MISSION,NONE,17TH ST / MISSION ST,-122.4195157,37.76342923
5/13/15 10:30,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,MISSION,NONE,VALENCIA ST / 17TH ST,-122.4217338,37.76329969
5/13/15 10:22,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,CENTRAL,NONE,800 Block of JONES ST,-122.4137051,37.78906405
5/13/15 10:15,VEHICLE THEFT,STOLEN MOTORCYCLE,Wednesday,SOUTHERN,NONE,0 Block of MAIN ST,-122.3957716,37.79243096
5/13/15 10:05,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,NORTHERN,NONE,600 Block of EDDY ST,-122.418382,37.78325838
5/13/15 10:00,ASSAULT,BATTERY,Wednesday,CENTRAL,NONE,1200 Block of UNION ST,-122.4202227,37.7989965
5/13/15 10:00,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Wednesday,MISSION,NONE,2000 Block of MISSION ST,-122.4195204,37.76422894
5/13/15 10:00,NON-CRIMINAL,FOUND PROPERTY,Wednesday,RICHMOND,NONE,25TH AV / CLEMENT ST,-122.4848733,37.78202318
5/13/15 9:46,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Wednesday,MISSION,"ARREST, BOOKED",800 Block of CAPP ST,-122.4174994,37.75308467
5/13/15 9:46,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Wednesday,PARK,"ARREST, BOOKED",HAIGHT ST / STANYAN ST,-122.4535346,37.7691663
5/13/15 9:46,WARRANTS,WARRANT ARREST,Wednesday,PARK,"ARREST, BOOKED",HAIGHT ST / STANYAN ST,-122.4535346,37.7691663
5/13/15 9:40,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,NORTHERN,NONE,1100 Block of FILLMORE ST,-122.4319796,37.78004785
5/13/15 9:40,ASSAULT,BATTERY,Wednesday,INGLESIDE,NONE,CRESCENT AV / FOLSOM ST,-122.41369,37.7347307
5/13/15 9:40,SECONDARY CODES,JUVENILE INVOLVED,Wednesday,INGLESIDE,NONE,CRESCENT AV / FOLSOM ST,-122.41369,37.7347307
5/13/15 9:36,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,INGLESIDE,NONE,0 Block of GLADYS ST,-122.4228657,37.73947657
5/13/15 9:30,MISSING PERSON,MISSING ADULT,Wednesday,CENTRAL,NONE,1800 Block of MASON ST,-122.4126631,37.80063555
5/13/15 9:30,MISSING PERSON,FOUND PERSON,Wednesday,CENTRAL,NONE,1800 Block of MASON ST,-122.4126631,37.80063555
5/13/15 9:30,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Wednesday,MISSION,NONE,2200 Block of MISSION ST,-122.4193502,37.76101609
5/13/15 9:30,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / HYDE ST,-122.4155082,37.78165428
5/13/15 9:30,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / HYDE ST,-122.4155082,37.78165428
5/13/15 9:00,RUNAWAY,RUNAWAY,Wednesday,INGLESIDE,NONE,5700 Block of MISSION ST,-122.449675,37.70976253
5/13/15 9:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,NORTHERN,NONE,500 Block of HAYES ST,-122.4254163,37.77662802
5/13/15 9:00,DRUG/NARCOTIC,LOITERING WHERE NARCOTICS ARE SOLD/USED,Wednesday,TENDERLOIN,"ARREST, BOOKED",ELLIS ST / JONES ST,-122.4127841,37.78486569
5/13/15 9:00,OTHER OFFENSES,RESISTING ARREST,Wednesday,TENDERLOIN,"ARREST, BOOKED",ELLIS ST / JONES ST,-122.4127841,37.78486569
5/13/15 9:00,VEHICLE THEFT,STOLEN MOTORCYCLE,Wednesday,SOUTHERN,NONE,ZOE ST / BRANNAN ST,-122.3953087,37.77929702
5/13/15 9:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,PARK,NONE,DIVISADERO ST / TURK ST,-122.4387417,37.77965932
5/13/15 8:55,VEHICLE THEFT,STOLEN MOTORCYCLE,Wednesday,TARAVAL,NONE,1700 Block of 11TH AV,-122.4677968,37.75554147
5/13/15 8:41,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Wednesday,CENTRAL,NONE,1100 Block of BUSH ST,-122.4161992,37.78915877
5/13/15 8:36,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,NORTHERN,"ARREST, BOOKED",BROADWAY ST / VANNESS AV,-122.4234131,37.79573711
5/13/15 8:30,NON-CRIMINAL,LOST PROPERTY,Wednesday,NORTHERN,NONE,VANNESS AV / ELLIS ST,-122.4210119,37.78382269
5/13/15 8:17,OTHER OFFENSES,HARASSING PHONE CALLS,Wednesday,CENTRAL,NONE,1100 Block of CALIFORNIA ST,-122.4132889,37.79146553
5/13/15 8:16,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,MISSION,"ARREST, CITED",CESAR CHAVEZ ST / GUERRERO ST,-122.4224904,37.74801444
5/13/15 8:10,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,MISSION,NONE,2000 Block of MARKET ST,-122.4269556,37.76924706
5/13/15 8:00,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Wednesday,INGLESIDE,NONE,1600 Block of SUNNYDALE AV,-122.4171448,37.71215029
5/13/15 8:00,MISSING PERSON,MISSING JUVENILE,Wednesday,PARK,NONE,1800 Block of EDDY ST,-122.4380984,37.78063886
5/13/15 8:00,OTHER OFFENSES,INCIDENT ON SCHOOL GROUNDS,Wednesday,MISSION,NONE,24TH ST / FOLSOM ST,-122.414089,37.75250508
5/13/15 8:00,ASSAULT,BATTERY,Wednesday,MISSION,NONE,24TH ST / FOLSOM ST,-122.414089,37.75250508
5/13/15 8:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,BAYVIEW,NONE,LOOMIS ST / FLOWER ST,-122.4045994,37.74211889
5/13/15 7:59,ASSAULT,BATTERY,Wednesday,MISSION,NONE,23RD ST / UTAH ST,-122.4054558,37.75433708
5/13/15 7:59,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Wednesday,MISSION,NONE,23RD ST / UTAH ST,-122.4054558,37.75433708
5/13/15 7:50,LARCENY/THEFT,GRAND THEFT BICYCLE,Wednesday,SOUTHERN,NONE,100 Block of SPEAR ST,-122.3932283,37.79195104
5/13/15 7:45,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,PARK,NONE,1300 Block of MASONIC AV,-122.4448468,37.7683459
5/13/15 7:35,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,CENTRAL,NONE,0 Block of GENOA PL,-122.4065029,37.80126532
5/13/15 7:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,SOUTHERN,NONE,0 Block of RAUSCH ST,-122.4097748,37.77644368
5/13/15 7:20,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Wednesday,TENDERLOIN,NONE,200 Block of MASON ST,-122.4095237,37.7857603
5/13/15 7:10,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,BAYVIEW,NONE,1500 Block of SILVER AV,-122.4060923,37.73234832
5/13/15 7:00,NON-CRIMINAL,FOUND PROPERTY,Wednesday,RICHMOND,NONE,400 Block of 4TH AV,-122.4621386,37.7801273
5/13/15 7:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,MISSION,NONE,2100 Block of ALAMEDA ST,-122.4063276,37.76849835
5/13/15 7:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Wednesday,RICHMOND,NONE,100 Block of SUTROHEIGHTS AV,-122.5086318,37.77606949
5/13/15 6:45,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Wednesday,SOUTHERN,NONE,100 Block of LANGTON ST,-122.407389,37.77561063
5/13/15 6:40,LARCENY/THEFT,ATTEMPTED THEFT OF A BICYCLE,Wednesday,RICHMOND,NONE,3700 Block of CALIFORNIA ST,-122.4554684,37.78621097
5/13/15 6:15,WARRANTS,WARRANT ARREST,Wednesday,PARK,"ARREST, BOOKED",1700 Block of OAK ST,-122.4481619,37.77182548
5/13/15 6:15,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,MISSION,NONE,1200 Block of UTAH ST,-122.4053225,37.75369252
5/13/15 6:15,OTHER OFFENSES,VIOLATION OF PARK CODE,Wednesday,PARK,"ARREST, BOOKED",1700 Block of OAK ST,-122.4481619,37.77182548
5/13/15 5:57,ROBBERY,ATTEMPTED ROBBERY ON THE STREET W/DEADLY WEAPON,Wednesday,NORTHERN,"ARREST, BOOKED",GROVE ST / GOUGH ST,-122.4231684,37.77781574
5/13/15 5:57,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Wednesday,NORTHERN,"ARREST, BOOKED",GROVE ST / GOUGH ST,-122.4231684,37.77781574
5/13/15 5:57,OTHER OFFENSES,RESISTING ARREST,Wednesday,NORTHERN,"ARREST, BOOKED",GROVE ST / GOUGH ST,-122.4231684,37.77781574
5/13/15 5:55,LARCENY/THEFT,ATTEMPTED GRAND THEFT PURSESNATCH,Wednesday,NORTHERN,NONE,300 Block of GROVE ST,-122.4223481,37.77786178
5/13/15 5:55,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Wednesday,NORTHERN,NONE,300 Block of GROVE ST,-122.4223481,37.77786178
5/13/15 5:45,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Wednesday,PARK,NONE,0 Block of CLIFFORD TR,-122.4436185,37.76395203
5/13/15 5:45,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,PARK,NONE,0 Block of CLIFFORD TR,-122.4436185,37.76395203
5/13/15 5:25,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Wednesday,NORTHERN,"ARREST, BOOKED",900 Block of OFARRELL ST,-122.4203754,37.78480062
5/13/15 5:25,SECONDARY CODES,DOMESTIC VIOLENCE,Wednesday,NORTHERN,"ARREST, BOOKED",900 Block of OFARRELL ST,-122.4203754,37.78480062
